"","Date","Temperature"
"19422",1942-03-06,37.9
"19423",1942-03-07,39.6
"19424",1942-03-08,39.1
"19425",1942-03-09,40.8
"19426",1942-03-10,39.2
"19427",1942-03-11,38.4
"19428",1942-03-12,39.5
"19429",1942-03-13,38.9
"19430",1942-03-14,38.8
"19431",1942-03-15,39.1
"19432",1942-03-16,39.9
"19433",1942-03-17,38.9
"19434",1942-03-18,37.9
"19435",1942-03-19,34
"19436",1942-03-20,36.2
"19437",1942-03-21,37.2
"19438",1942-03-22,38.1
"19439",1942-03-23,39.4
"19440",1942-03-24,38.9
"19441",1942-03-25,38.4
"19442",1942-03-26,38.4
"19443",1942-03-27,37.3
"19444",1942-03-28,36.3
"19445",1942-03-29,39.4
"19446",1942-03-30,37.8
"19447",1942-03-31,38.1
"19448",1942-04-01,38.4
"19449",1942-04-02,38.2
"19450",1942-04-03,37.2
"19451",1942-04-04,31.9
"19452",1942-04-05,30
"19453",1942-04-06,29.8
"19454",1942-04-07,32
"19455",1942-04-08,33.7
"19456",1942-04-09,34.1
"19457",1942-04-10,35
"19458",1942-04-11,35.5
"19459",1942-04-12,36.1
"19460",1942-04-13,35.9
"19461",1942-04-14,34
"19462",1942-04-15,32
"19463",1942-04-16,31.7
"19464",1942-04-17,30.7
"19465",1942-04-18,32.6
"19466",1942-04-19,34.9
"19467",1942-04-20,34.6
"19468",1942-04-21,34.1
"19469",1942-04-22,30.1
"19470",1942-04-23,32.2
"19471",1942-04-24,32.5
"19472",1942-04-25,32.3
"19473",1942-04-26,32
"19474",1942-04-27,34.6
"19475",1942-04-28,35.6
"19476",1942-04-29,35.1
"19477",1942-04-30,35
"19478",1942-05-01,35
"19479",1942-05-02,36.1
"19480",1942-05-03,36.7
"19481",1942-05-04,37.7
"19482",1942-05-05,37.7
"19483",1942-05-06,32.8
"19484",1942-05-07,32.1
"19485",1942-05-08,32.1
"19486",1942-05-09,29.4
"19487",1942-05-10,31.9
"19488",1942-05-11,34.4
"19489",1942-05-12,34.4
"19490",1942-05-13,33.6
"19491",1942-05-14,31.4
"19492",1942-05-15,27.2
"19493",1942-05-16,28.6
"19494",1942-05-17,29.2
"19495",1942-05-18,31.2
"19496",1942-05-19,31.8
"19497",1942-05-20,33
"19498",1942-05-21,31.7
"19499",1942-05-22,27.6
"19500",1942-05-23,25.1
"19501",1942-05-24,26.7
"19502",1942-05-25,17.7
"19503",1942-05-26,20.1
"19504",1942-05-27,23.4
"19505",1942-05-28,25.2
"19506",1942-05-29,27
"19507",1942-05-30,26.7
"19508",1942-05-31,27.8
"19509",1942-06-01,24.3
"19510",1942-06-02,24.8
"19511",1942-06-03,22.5
"19512",1942-06-04,19.4
"19513",1942-06-05,24.5
"19514",1942-06-06,24.2
"19515",1942-06-07,25.5
"19516",1942-06-08,27.3
"19517",1942-06-09,28.4
"19518",1942-06-10,29.3
"19519",1942-06-11,30.1
"19520",1942-06-12,31.5
"19521",1942-06-13,28
"19522",1942-06-14,28.1
"19523",1942-06-15,28.4
"19524",1942-06-16,29
"19525",1942-06-17,29.2
"19526",1942-06-18,30.6
"19527",1942-06-19,28
"19528",1942-06-20,22
"19529",1942-06-21,22.1
"19530",1942-06-22,22.7
"19531",1942-06-23,23.9
"19532",1942-06-24,24.8
"19533",1942-06-25,26.5
"19534",1942-06-26,27.7
"19535",1942-06-27,27.5
"19536",1942-06-28,26.6
"19537",1942-06-29,28.9
"19538",1942-06-30,31.7
"19539",1942-07-01,31.8
"19540",1942-07-02,31.3
"19541",1942-07-03,27.3
"19542",1942-07-04,24.5
"19543",1942-07-05,21.9
"19544",1942-07-06,23
"19545",1942-07-07,25.1
"19546",1942-07-08,25.6
"19547",1942-07-09,26
"19548",1942-07-10,27.1
"19549",1942-07-11,22.3
"19550",1942-07-12,21.7
"19551",1942-07-13,24.1
"19552",1942-07-14,26.5
"19553",1942-07-15,25.9
"19554",1942-07-16,28
"19555",1942-07-17,29.9
"19556",1942-07-18,28.8
"19557",1942-07-19,29.1
"19558",1942-07-20,29.2
"19559",1942-07-21,25.8
"19560",1942-07-22,27
"19561",1942-07-23,31.5
"19562",1942-07-24,26.8
"19563",1942-07-25,22.6
"19564",1942-07-26,22.5
"19565",1942-07-27,21.1
"19566",1942-07-28,21.6
"19567",1942-07-29,21.6
"19568",1942-07-30,20.9
"19569",1942-07-31,23.5
"19570",1942-08-01,26.7
"19571",1942-08-02,26.9
"19572",1942-08-03,25.5
"19573",1942-08-04,24.1
"19574",1942-08-05,25.5
"19575",1942-08-06,26.8
"19576",1942-08-07,27.6
"19577",1942-08-08,26.7
"19578",1942-08-09,27.3
"19579",1942-08-10,27.6
"19580",1942-08-11,28.3
"19581",1942-08-12,31.5
"19582",1942-08-13,32.1
"19583",1942-08-14,32.8
"19584",1942-08-15,32.6
"19585",1942-08-16,31.5
"19586",1942-08-17,33.9
"19587",1942-08-18,34.8
"19588",1942-08-19,34.9
"19589",1942-08-20,34.3
"19590",1942-08-21,33.8
"19591",1942-08-22,31.1
"19592",1942-08-23,28.9
"19593",1942-08-24,30.6
"19594",1942-08-25,31.1
"19595",1942-08-26,32.8
"19596",1942-08-27,33.7
"19597",1942-08-28,33.9
"19598",1942-08-29,31.3
"19599",1942-08-30,30.2
"19600",1942-08-31,28.9
"19601",1942-09-01,31.5
"19602",1942-09-02,30.6
"19603",1942-09-03,31.5
"19604",1942-09-04,32
"19605",1942-09-05,32.4
"19606",1942-09-06,26.7
"19607",1942-09-07,30.2
"19608",1942-09-08,31.8
"19609",1942-09-09,31.2
"19610",1942-09-10,32.9
"19611",1942-09-11,35.1
"19612",1942-09-12,33.1
"19613",1942-09-13,34.7
"19614",1942-09-14,36.8
"19615",1942-09-15,36
"19616",1942-09-16,31.7
"19617",1942-09-17,35.1
"19618",1942-09-18,36.1
"19619",1942-09-19,36.5
"19620",1942-09-20,38.3
"19621",1942-09-21,38
"19622",1942-09-22,37
"19623",1942-09-23,32.4
"19624",1942-09-24,32.3
"19625",1942-09-25,34.8
"19626",1942-09-26,35.3
"19627",1942-09-27,35.5
"19628",1942-09-28,35.6
"19629",1942-09-29,35.6
"19630",1942-09-30,37
"19631",1942-10-01,37.2
"19632",1942-10-02,39.4
"19633",1942-10-03,40.6
"19634",1942-10-04,38.4
"19635",1942-10-05,30.9
"19636",1942-10-06,34.3
"19637",1942-10-07,36.2
"19638",1942-10-08,34.8
"19639",1942-10-09,34.9
"19640",1942-10-10,34.7
"19641",1942-10-11,33
"19642",1942-10-12,34.9
"19643",1942-10-13,36.2
"19644",1942-10-14,37.7
"19645",1942-10-15,38.3
"19646",1942-10-16,39.3
"19647",1942-10-17,38.9
"19648",1942-10-18,39.4
"19649",1942-10-19,37.7
"19650",1942-10-20,37.7
"19651",1942-10-21,33.4
"19652",1942-10-22,29.1
"19653",1942-10-23,30.9
"19654",1942-10-24,35.2
"19655",1942-10-25,36.8
"19656",1942-10-26,37.2
"19657",1942-10-27,36.6
"19658",1942-10-28,26.8
"19659",1942-10-29,28.9
"19660",1942-10-30,33.3
"19661",1942-10-31,27.4
"19662",1942-11-01,34.9
"19663",1942-11-02,32.2
"19664",1942-11-03,36.7
"19665",1942-11-04,38.3
"19666",1942-11-05,32.6
"19667",1942-11-06,32.7
"19668",1942-11-07,33.8
"19669",1942-11-08,35.2
"19670",1942-11-09,36.2
"19671",1942-11-10,37.7
"19672",1942-11-11,39.1
"19673",1942-11-12,40.1
"19674",1942-11-13,39.6
"19675",1942-11-14,41
"19676",1942-11-15,40.7
"19677",1942-11-16,39.4
"19678",1942-11-17,40.1
"19679",1942-11-18,41.1
"19680",1942-11-19,41.1
"19681",1942-11-20,39.1
"19682",1942-11-21,33.4
"19683",1942-11-22,30.8
"19684",1942-11-23,34
"19685",1942-11-24,35.5
"19686",1942-11-25,36.6
"19687",1942-11-26,37.2
"19688",1942-11-27,35
"19689",1942-11-28,36.3
"19690",1942-11-29,37.9
"19691",1942-11-30,38.6
"19692",1942-12-01,38.3
"19693",1942-12-02,36
"19694",1942-12-03,39.4
"19695",1942-12-04,40
"19696",1942-12-05,38.4
"19697",1942-12-06,33.8
"19698",1942-12-07,34.7
"19699",1942-12-08,32.8
"19700",1942-12-09,35.7
"19701",1942-12-10,37.8
"19702",1942-12-11,35.6
"19703",1942-12-12,35.7
"19704",1942-12-13,36
"19705",1942-12-14,37
"19706",1942-12-15,37.8
"19707",1942-12-16,39.4
"19708",1942-12-17,38.9
"19709",1942-12-18,36.7
"19710",1942-12-19,40.2
"19711",1942-12-20,37.3
"19712",1942-12-21,38.7
"19713",1942-12-22,38.8
"19714",1942-12-23,39.2
"19715",1942-12-24,40.1
"19716",1942-12-25,34.7
"19717",1942-12-26,36.2
"19718",1942-12-27,39.9
"19719",1942-12-28,41.1
"19720",1942-12-29,39.9
"19721",1942-12-30,39
"19722",1942-12-31,41.1
"19723",1943-01-01,41.1
"19724",1943-01-02,42.7
"19725",1943-01-03,39.4
"19726",1943-01-04,39.5
"19727",1943-01-05,40.4
"19728",1943-01-06,40.5
"19729",1943-01-07,41.7
"19730",1943-01-08,42.2
"19731",1943-01-09,42.2
"19732",1943-01-10,40.6
"19733",1943-01-11,42.7
"19734",1943-01-12,42.8
"19735",1943-01-13,41.3
"19736",1943-01-14,36.7
"19737",1943-01-15,38.6
"19738",1943-01-16,36.3
"19739",1943-01-17,36.5
"19740",1943-01-18,37.6
"19741",1943-01-19,40
"19742",1943-01-20,39.7
"19743",1943-01-21,39.9
"19744",1943-01-22,36.6
"19745",1943-01-23,38.4
"19746",1943-01-24,38.8
"19747",1943-01-25,39.6
"19748",1943-01-26,41.1
"19749",1943-01-27,38.9
"19750",1943-01-28,38.6
"19751",1943-01-29,39.6
"19752",1943-01-30,41.1
"19753",1943-01-31,40.6
"19754",1943-02-01,41
"19755",1943-02-02,42.1
"19756",1943-02-03,37.4
"19757",1943-02-04,37.6
"19758",1943-02-05,38.3
"19759",1943-02-06,38.5
"19760",1943-02-07,37.8
"19761",1943-02-08,38.7
"19762",1943-02-09,38.2
"19763",1943-02-10,38.9
"19764",1943-02-11,38.3
"19765",1943-02-12,38.9
"19766",1943-02-13,40.6
"19767",1943-02-14,38.4
"19768",1943-02-15,37.2
"19769",1943-02-16,37.7
"19770",1943-02-17,35.6
"19771",1943-02-18,22.8
"19772",1943-02-19,27.2
"19773",1943-02-20,31.4
"19774",1943-02-21,34.4
"19775",1943-02-22,34.2
"19776",1943-02-23,34.4
"19777",1943-02-24,37.8
"19778",1943-02-25,35.9
"19779",1943-02-26,36.3
"19780",1943-02-27,35.1
"19781",1943-02-28,36
"19782",1943-03-01,34.3
"19783",1943-03-02,31.8
"19784",1943-03-03,35.1
"19785",1943-03-04,36.7
"19786",1943-03-05,38.1
"19787",1943-03-06,33.7
"19788",1943-03-07,34.8
"19789",1943-03-08,37.5
"19790",1943-03-09,34.3
"19791",1943-03-10,35.6
"19792",1943-03-11,35.1
"19793",1943-03-12,37.1
"19794",1943-03-13,36.8
"19795",1943-03-14,36.8
"19796",1943-03-15,39.3
"19797",1943-03-16,38.5
"19798",1943-03-17,35.9
"19799",1943-03-18,36.9
"19800",1943-03-19,37.7
"19801",1943-03-20,38.1
"19802",1943-03-21,39.1
"19803",1943-03-22,38.4
"19804",1943-03-23,37.3
"19805",1943-03-24,38
"19806",1943-03-25,38.2
"19807",1943-03-26,39.9
"19808",1943-03-27,39.3
"19809",1943-03-28,37.7
"19810",1943-03-29,38.5
"19811",1943-03-30,36.9
"19812",1943-03-31,34.8
"19813",1943-04-01,37.2
"19814",1943-04-02,37.7
"19815",1943-04-03,36
"19816",1943-04-04,36.4
"19817",1943-04-05,37.2
"19818",1943-04-06,37.8
"19819",1943-04-07,38.8
"19820",1943-04-08,33.6
"19821",1943-04-09,33
"19822",1943-04-10,34.4
"19823",1943-04-11,35.1
"19824",1943-04-12,29.1
"19825",1943-04-13,33.6
"19826",1943-04-14,35.4
"19827",1943-04-15,37.8
"19828",1943-04-16,35.9
"19829",1943-04-17,35
"19830",1943-04-18,36.5
"19831",1943-04-19,36.7
"19832",1943-04-20,36.5
"19833",1943-04-21,36.1
"19834",1943-04-22,33.2
"19835",1943-04-23,29.3
"19836",1943-04-24,26.4
"19837",1943-04-25,26.3
"19838",1943-04-26,28.7
"19839",1943-04-27,29.9
"19840",1943-04-28,30.2
"19841",1943-04-29,30.9
"19842",1943-04-30,30.5
"19843",1943-05-01,32.6
"19844",1943-05-02,33.1
"19845",1943-05-03,33.1
"19846",1943-05-04,31.9
"19847",1943-05-05,32
"19848",1943-05-06,28
"19849",1943-05-07,26.2
"19850",1943-05-08,27
"19851",1943-05-09,27.4
"19852",1943-05-10,28.9
"19853",1943-05-11,28.7
"19854",1943-05-12,29.7
"19855",1943-05-13,30.5
"19856",1943-05-14,29.4
"19857",1943-05-15,24
"19858",1943-05-16,19.5
"19859",1943-05-17,19.1
"19860",1943-05-18,24.3
"19861",1943-05-19,24.9
"19862",1943-05-20,24.9
"19863",1943-05-21,23.7
"19864",1943-05-22,22.8
"19865",1943-05-23,21.9
"19866",1943-05-24,22.5
"19867",1943-05-25,25.4
"19868",1943-05-26,27.1
"19869",1943-05-27,28
"19870",1943-05-28,26.6
"19871",1943-05-29,27.6
"19872",1943-05-30,27.5
"19873",1943-05-31,21
"19874",1943-06-01,20.6
"19875",1943-06-02,19.9
"19876",1943-06-03,21.1
"19877",1943-06-04,23.1
"19878",1943-06-05,26.2
"19879",1943-06-06,26.1
"19880",1943-06-07,24.6
"19881",1943-06-08,23.6
"19882",1943-06-09,23.5
"19883",1943-06-10,24.4
"19884",1943-06-11,24.7
"19885",1943-06-12,26
"19886",1943-06-13,24.8
"19887",1943-06-14,22.2
"19888",1943-06-15,20.5
"19889",1943-06-16,19.8
"19890",1943-06-17,21.9
"19891",1943-06-18,24.5
"19892",1943-06-19,26.1
"19893",1943-06-20,25.7
"19894",1943-06-21,21.7
"19895",1943-06-22,21.9
"19896",1943-06-23,22.2
"19897",1943-06-24,21.6
"19898",1943-06-25,22.1
"19899",1943-06-26,24.6
"19900",1943-06-27,26
"19901",1943-06-28,26.6
"19902",1943-06-29,26.7
"19903",1943-06-30,27.3
"19904",1943-07-01,27.9
"19905",1943-07-02,28.4
"19906",1943-07-03,28.5
"19907",1943-07-04,27.6
"19908",1943-07-05,26.7
"19909",1943-07-06,27.2
"19910",1943-07-07,28.3
"19911",1943-07-08,28.6
"19912",1943-07-09,27
"19913",1943-07-10,24.1
"19914",1943-07-11,24.3
"19915",1943-07-12,26.7
"19916",1943-07-13,29.7
"19917",1943-07-14,25.3
"19918",1943-07-15,25.6
"19919",1943-07-16,25.6
"19920",1943-07-17,28
"19921",1943-07-18,25.9
"19922",1943-07-19,17
"19923",1943-07-20,18.8
"19924",1943-07-21,18.8
"19925",1943-07-22,20.1
"19926",1943-07-23,21.3
"19927",1943-07-24,23.6
"19928",1943-07-25,23.4
"19929",1943-07-26,22
"19930",1943-07-27,25.7
"19931",1943-07-28,27.5
"19932",1943-07-29,29.1
"19933",1943-07-30,33
"19934",1943-07-31,32.2
"19935",1943-08-01,29.8
"19936",1943-08-02,27.9
"19937",1943-08-03,30.1
"19938",1943-08-04,32
"19939",1943-08-05,31.5
"19940",1943-08-06,33.9
"19941",1943-08-07,30
"19942",1943-08-08,31.5
"19943",1943-08-09,34.1
"19944",1943-08-10,33.7
"19945",1943-08-11,25.1
"19946",1943-08-12,21.9
"19947",1943-08-13,24.4
"19948",1943-08-14,28.2
"19949",1943-08-15,32.3
"19950",1943-08-16,29.8
"19951",1943-08-17,31.8
"19952",1943-08-18,28.5
"19953",1943-08-19,27.1
"19954",1943-08-20,25
"19955",1943-08-21,25.6
"19956",1943-08-22,24.3
"19957",1943-08-23,26.9
"19958",1943-08-24,29
"19959",1943-08-25,29
"19960",1943-08-26,25.8
"19961",1943-08-27,21.1
"19962",1943-08-28,22
"19963",1943-08-29,23.1
"19964",1943-08-30,24
"19965",1943-08-31,23.9
"19966",1943-09-01,25.7
"19967",1943-09-02,27.2
"19968",1943-09-03,28.9
"19969",1943-09-04,29.2
"19970",1943-09-05,27.9
"19971",1943-09-06,28.4
"19972",1943-09-07,31.1
"19973",1943-09-08,31.9
"19974",1943-09-09,33.8
"19975",1943-09-10,35.3
"19976",1943-09-11,35.1
"19977",1943-09-12,35
"19978",1943-09-13,35.9
"19979",1943-09-14,36.1
"19980",1943-09-15,36.6
"19981",1943-09-16,35.5
"19982",1943-09-17,33.3
"19983",1943-09-18,33.7
"19984",1943-09-19,37.2
"19985",1943-09-20,38.9
"19986",1943-09-21,38.2
"19987",1943-09-22,35.4
"19988",1943-09-23,32.7
"19989",1943-09-24,34.6
"19990",1943-09-25,35.4
"19991",1943-09-26,36.1
"19992",1943-09-27,36.3
"19993",1943-09-28,33.3
"19994",1943-09-29,28
"19995",1943-09-30,27.7
"19996",1943-10-01,29.6
"19997",1943-10-02,31.4
"19998",1943-10-03,32.8
"19999",1943-10-04,33.3
"20000",1943-10-05,34.8
"20001",1943-10-06,36.7
"20002",1943-10-07,37.1
"20003",1943-10-08,37.2
"20004",1943-10-09,38.1
"20005",1943-10-10,39
"20006",1943-10-11,39.3
"20007",1943-10-12,39.7
"20008",1943-10-13,30.4
"20009",1943-10-14,34.7
"20010",1943-10-15,34.9
"20011",1943-10-16,34.4
"20012",1943-10-17,35.5
"20013",1943-10-18,32.7
"20014",1943-10-19,37.8
"20015",1943-10-20,38.1
"20016",1943-10-21,38.8
"20017",1943-10-22,38.6
"20018",1943-10-23,36.4
"20019",1943-10-24,35.4
"20020",1943-10-25,36.4
"20021",1943-10-26,37.1
"20022",1943-10-27,35.6
"20023",1943-10-28,34.9
"20024",1943-10-29,36.2
"20025",1943-10-30,37.5
"20026",1943-10-31,38.6
"20027",1943-11-01,38.9
"20028",1943-11-02,38.2
"20029",1943-11-03,36
"20030",1943-11-04,24.4
"20031",1943-11-05,32.4
"20032",1943-11-06,32.5
"20033",1943-11-07,23.5
"20034",1943-11-08,32.3
"20035",1943-11-09,34.2
"20036",1943-11-10,34.3
"20037",1943-11-11,37.1
"20038",1943-11-12,38.3
"20039",1943-11-13,38.3
"20040",1943-11-14,38.4
"20041",1943-11-15,38.9
"20042",1943-11-16,37.6
"20043",1943-11-17,37.9
"20044",1943-11-18,34.3
"20045",1943-11-19,34.3
"20046",1943-11-20,34.9
"20047",1943-11-21,34.2
"20048",1943-11-22,34.5
"20049",1943-11-23,37
"20050",1943-11-24,39
"20051",1943-11-25,38.2
"20052",1943-11-26,39.4
"20053",1943-11-27,40.9
"20054",1943-11-28,38
"20055",1943-11-29,37.9
"20056",1943-11-30,37.5
"20057",1943-12-01,34.6
"20058",1943-12-02,36.4
"20059",1943-12-03,37.1
"20060",1943-12-04,39.3
"20061",1943-12-05,40.2
"20062",1943-12-06,39.1
"20063",1943-12-07,39.2
"20064",1943-12-08,40
"20065",1943-12-09,40.6
"20066",1943-12-10,41.8
"20067",1943-12-11,42.6
"20068",1943-12-12,41.3
"20069",1943-12-13,40.6
"20070",1943-12-14,40
"20071",1943-12-15,40
"20072",1943-12-16,38.1
"20073",1943-12-17,39.4
"20074",1943-12-18,32.4
"20075",1943-12-19,34.9
"20076",1943-12-20,36.8
"20077",1943-12-21,38.6
"20078",1943-12-22,41.5
"20079",1943-12-23,41.6
"20080",1943-12-24,40.1
"20081",1943-12-25,40.4
"20082",1943-12-26,40.4
"20083",1943-12-27,40
"20084",1943-12-28,40.7
"20085",1943-12-29,39.7
"20086",1943-12-30,40.7
"20087",1943-12-31,40.8
"20088",1944-01-01,41.6
"20089",1944-01-02,41.2
"20090",1944-01-03,40.6
"20091",1944-01-04,38
"20092",1944-01-05,38.4
"20093",1944-01-06,40.5
"20094",1944-01-07,41.1
"20095",1944-01-08,43.4
"20096",1944-01-09,44.5
"20097",1944-01-10,40.6
"20098",1944-01-11,41.6
"20099",1944-01-12,42.9
"20100",1944-01-13,43.3
"20101",1944-01-14,43.4
"20102",1944-01-15,43.5
"20103",1944-01-16,43.3
"20104",1944-01-17,42.1
"20105",1944-01-18,41
"20106",1944-01-19,41.7
"20107",1944-01-20,41.8
"20108",1944-01-21,40.7
"20109",1944-01-22,39.8
"20110",1944-01-23,38.7
"20111",1944-01-24,33.4
"20112",1944-01-25,34.5
"20113",1944-01-26,34.1
"20114",1944-01-27,36.2
"20115",1944-01-28,35.8
"20116",1944-01-29,32.5
"20117",1944-01-30,24.6
"20118",1944-01-31,30.6
"20119",1944-02-01,28.4
"20120",1944-02-02,30
"20121",1944-02-03,32.1
"20122",1944-02-04,34.7
"20123",1944-02-05,32.8
"20124",1944-02-06,36.6
"20125",1944-02-07,34.9
"20126",1944-02-08,34.2
"20127",1944-02-09,31
"20128",1944-02-10,32
"20129",1944-02-11,35.2
"20130",1944-02-12,32.1
"20131",1944-02-13,32.7
"20132",1944-02-14,35.4
"20133",1944-02-15,33.3
"20134",1944-02-16,27.8
"20135",1944-02-17,32.8
"20136",1944-02-18,34.1
"20137",1944-02-19,34.4
"20138",1944-02-20,36
"20139",1944-02-21,36.9
"20140",1944-02-22,37.6
"20141",1944-02-23,37.4
"20142",1944-02-24,37
"20143",1944-02-25,37.8
"20144",1944-02-26,37.5
"20145",1944-02-27,37.7
"20146",1944-02-28,36.2
"20147",1944-02-29,34
"20148",1944-03-01,35.5
"20149",1944-03-02,37
"20150",1944-03-03,36.6
"20151",1944-03-04,36.1
"20152",1944-03-05,35.1
"20153",1944-03-06,36.7
"20154",1944-03-07,36.2
"20155",1944-03-08,38.1
"20156",1944-03-09,38.3
"20157",1944-03-10,31.1
"20158",1944-03-11,25.6
"20159",1944-03-12,32.9
"20160",1944-03-13,28.5
"20161",1944-03-14,32
"20162",1944-03-15,34.3
"20163",1944-03-16,35
"20164",1944-03-17,35.7
"20165",1944-03-18,37.1
"20166",1944-03-19,35.4
"20167",1944-03-20,36.2
"20168",1944-03-21,36.6
"20169",1944-03-22,35.9
"20170",1944-03-23,35.5
"20171",1944-03-24,35.8
"20172",1944-03-25,36
"20173",1944-03-26,36.2
"20174",1944-03-27,35.6
"20175",1944-03-28,35
"20176",1944-03-29,35.6
"20177",1944-03-30,30
"20178",1944-03-31,35.4
"20179",1944-04-01,34.7
"20180",1944-04-02,34.3
"20181",1944-04-03,33.8
"20182",1944-04-04,31.8
"20183",1944-04-05,31.7
"20184",1944-04-06,34
"20185",1944-04-07,35.6
"20186",1944-04-08,36.2
"20187",1944-04-09,32.2
"20188",1944-04-10,30.6
"20189",1944-04-11,30.4
"20190",1944-04-12,28.7
"20191",1944-04-13,28
"20192",1944-04-14,27.5
"20193",1944-04-15,28.7
"20194",1944-04-16,31.5
"20195",1944-04-17,33.5
"20196",1944-04-18,35.6
"20197",1944-04-19,35.7
"20198",1944-04-20,33.8
"20199",1944-04-21,34
"20200",1944-04-22,31.7
"20201",1944-04-23,30.8
"20202",1944-04-24,30.4
"20203",1944-04-25,31.2
"20204",1944-04-26,32.4
"20205",1944-04-27,32.8
"20206",1944-04-28,33.2
"20207",1944-04-29,32.7
"20208",1944-04-30,33.8
"20209",1944-05-01,33.8
"20210",1944-05-02,33.7
"20211",1944-05-03,25.9
"20212",1944-05-04,24.8
"20213",1944-05-05,27.2
"20214",1944-05-06,29.5
"20215",1944-05-07,30.8
"20216",1944-05-08,31.5
"20217",1944-05-09,30.7
"20218",1944-05-10,29.5
"20219",1944-05-11,29.4
"20220",1944-05-12,29
"20221",1944-05-13,29.2
"20222",1944-05-14,24.5
"20223",1944-05-15,24.4
"20224",1944-05-16,22.5
"20225",1944-05-17,23.4
"20226",1944-05-18,25.7
"20227",1944-05-19,26.2
"20228",1944-05-20,28.7
"20229",1944-05-21,27.4
"20230",1944-05-22,27.8
"20231",1944-05-23,25.1
"20232",1944-05-24,25.6
"20233",1944-05-25,26.6
"20234",1944-05-26,28.3
"20235",1944-05-27,28.2
"20236",1944-05-28,27.5
"20237",1944-05-29,25.7
"20238",1944-05-30,25.9
"20239",1944-05-31,26.3
"20240",1944-06-01,17.5
"20241",1944-06-02,15.4
"20242",1944-06-03,20.4
"20243",1944-06-04,22.5
"20244",1944-06-05,26.2
"20245",1944-06-06,27.7
"20246",1944-06-07,27.9
"20247",1944-06-08,24.7
"20248",1944-06-09,22.9
"20249",1944-06-10,22.9
"20250",1944-06-11,22.3
"20251",1944-06-12,23.7
"20252",1944-06-13,25.5
"20253",1944-06-14,25.7
"20254",1944-06-15,23
"20255",1944-06-16,22.6
"20256",1944-06-17,21.9
"20257",1944-06-18,20.2
"20258",1944-06-19,19.9
"20259",1944-06-20,19.2
"20260",1944-06-21,21.2
"20261",1944-06-22,21.1
"20262",1944-06-23,25.6
"20263",1944-06-24,24.4
"20264",1944-06-25,23.7
"20265",1944-06-26,24.4
"20266",1944-06-27,26.4
"20267",1944-06-28,23.9
"20268",1944-06-29,24.7
"20269",1944-06-30,25
"20270",1944-07-01,25
"20271",1944-07-02,26
"20272",1944-07-03,27.5
"20273",1944-07-04,26.7
"20274",1944-07-05,24.8
"20275",1944-07-06,17.5
"20276",1944-07-07,17
"20277",1944-07-08,19.7
"20278",1944-07-09,22.3
"20279",1944-07-10,24.2
"20280",1944-07-11,22.4
"20281",1944-07-12,23.4
"20282",1944-07-13,21
"20283",1944-07-14,19.6
"20284",1944-07-15,21.1
"20285",1944-07-16,23.5
"20286",1944-07-17,25.6
"20287",1944-07-18,24.1
"20288",1944-07-19,19.9
"20289",1944-07-20,18.3
"20290",1944-07-21,19.4
"20291",1944-07-22,22.2
"20292",1944-07-23,24
"20293",1944-07-24,26.5
"20294",1944-07-25,26.7
"20295",1944-07-26,25.5
"20296",1944-07-27,26.6
"20297",1944-07-28,27.6
"20298",1944-07-29,28.1
"20299",1944-07-30,26.8
"20300",1944-07-31,26.7
"20301",1944-08-01,25.8
"20302",1944-08-02,26.2
"20303",1944-08-03,25.9
"20304",1944-08-04,26.4
"20305",1944-08-05,26.1
"20306",1944-08-06,27.2
"20307",1944-08-07,28.8
"20308",1944-08-08,29
"20309",1944-08-09,28.4
"20310",1944-08-10,25.1
"20311",1944-08-11,25.1
"20312",1944-08-12,27.4
"20313",1944-08-13,28.3
"20314",1944-08-14,23.8
"20315",1944-08-15,21.7
"20316",1944-08-16,23.9
"20317",1944-08-17,26.4
"20318",1944-08-18,26.8
"20319",1944-08-19,26.6
"20320",1944-08-20,27
"20321",1944-08-21,27.9
"20322",1944-08-22,26.6
"20323",1944-08-23,24.8
"20324",1944-08-24,26.8
"20325",1944-08-25,28.3
"20326",1944-08-26,30.8
"20327",1944-08-27,31.5
"20328",1944-08-28,31.2
"20329",1944-08-29,32.8
"20330",1944-08-30,33.3
"20331",1944-08-31,34.8
"20332",1944-09-01,35.4
"20333",1944-09-02,34.6
"20334",1944-09-03,36
"20335",1944-09-04,35.8
"20336",1944-09-05,35.2
"20337",1944-09-06,30.6
"20338",1944-09-07,31.2
"20339",1944-09-08,32.2
"20340",1944-09-09,31.7
"20341",1944-09-10,30.5
"20342",1944-09-11,32.8
"20343",1944-09-12,33.7
"20344",1944-09-13,35
"20345",1944-09-14,35.1
"20346",1944-09-15,35
"20347",1944-09-16,23.6
"20348",1944-09-17,22.8
"20349",1944-09-18,27.3
"20350",1944-09-19,31.1
"20351",1944-09-20,33
"20352",1944-09-21,33.3
"20353",1944-09-22,34
"20354",1944-09-23,33.9
"20355",1944-09-24,34
"20356",1944-09-25,36.1
"20357",1944-09-26,36.1
"20358",1944-09-27,35.1
"20359",1944-09-28,35
"20360",1944-09-29,35
"20361",1944-09-30,35.6
"20362",1944-10-01,36.7
"20363",1944-10-02,31.1
"20364",1944-10-03,29.9
"20365",1944-10-04,31.2
"20366",1944-10-05,32.5
"20367",1944-10-06,32.2
